year_ticket_id,ticket_priority,ticket_category,issue_type,device_type,specialization,resolution_time_minutes,first_response_time_minutes,sla_breach_flag,service_tier
2023_T0004744,P4,Network,Crash,Firewall,Network,2096.18,35.0,0.0,Gold
2023_T0006516,P1,Hardware,Crash,Server,Network,262.32,54.0,1.0,Gold
2023_T0000537,P4,Network,Access,Firewall,Network,3418.92,25.0,1.0,Gold
2023_T0005023,P2,Network,Access,Firewall,Server,1718.73,9.0,1.0,Bronze
2023_T0006839,P3,Hardware,Failure,Server,Network,1079.82,38.0,0.0,Silver
2023_T0003835,P3,Hardware,Failure,Server,Network,2729.42,41.0,0.0,Bronze
2023_T0000987,P1,Hardware,Access,Firewall,Network,761.85,51.0,1.0,Bronze
2023_T0001798,P2,Hardware,Slow,Server,Server,374.57,33.0,0.0,Gold
2023_T0001154,P1,Network,Failure,Router,Network,559.08,30.0,0.0,Bronze
2023_T0002004,P1,Network,Slow,Server,Network,856.55,47.0,1.0,Bronze
2023_T0005529,P3,Network,Failure,Switch,Server,1430.35,33.0,0.0,Gold
2023_T0004853,P3,Network,Crash,Firewall,Network,3445.4,5.0,1.0,Bronze
2023_T0001317,P3,Hardware,Crash,Firewall,Server,2892.43,52.0,1.0,Bronze
2023_T0000579,P2,Hardware,Failure,Firewall,Network,445.72,42.0,0.0,Gold
2023_T0006237,P2,Hardware,Failure,Firewall,Network,732.93,36.0,1.0,Silver
2023_T0000071,P3,Hardware,Failure,Router,Server,2358.2,45.0,0.0,Bronze
2023_T0003799,P2,Hardware,Failure,Switch,Network,1179.67,42.0,0.0,Bronze
2023_T0004698,P3,Network,Access,Router,Network,3389.03,26.0,1.0,Bronze
2023_T0004576,P1,Hardware,Slow,Server,Network,283.75,18.0,1.0,Gold
2023_T0000659,P1,Hardware,Crash,Server,Network,215.43,45.0,0.0,Gold
2023_T0000886,P1,Hardware,Crash,Firewall,Network,430.87,45.0,0.0,Silver
2023_T0006721,P1,Hardware,Failure,Router,Network,682.65,28.0,0.0,Bronze
2023_T0003518,P4,Network,Access,Router,Network,3022.08,31.0,1.0,Silver
2023_T0006393,P3,Network,Crash,Router,Server,1087.78,7.0,0.0,Gold
2023_T0002747,P1,Network,Access,Router,Server,716.08,13.0,0.0,Bronze
2023_T0001439,P3,Network,Failure,Router,Network,3288.2,38.0,1.0,Bronze
2023_T0001666,P3,Network,Failure,Firewall,Network,3288.2,38.0,1.0,Bronze
2023_T0000030,P3,Network,Failure,Router,Network,1144.65,13.0,0.0,Gold
2023_T0002068,P1,Hardware,Access,Firewall,Network,616.83,35.0,0.0,Bronze
2023_T0004982,P2,Network,Slow,Firewall,Network,500.33,57.0,1.0,Gold
2023_T0006231,P4,Hardware,Failure,Switch,Server,2094.82,28.0,0.0,Gold
2023_T0004061,P2,Hardware,Failure,Server,Network,504.13,29.0,1.0,Gold
2023_T0003325,P1,Network,Slow,Firewall,Server,849.13,29.0,1.0,Bronze
2023_T0002831,P2,Hardware,Slow,Server,Network,859.8,39.0,1.0,Silver
2023_T0000779,P4,Hardware,Crash,Server,Server,5079.85,40.0,1.0,Bronze
2023_T0004118,P1,Hardware,Slow,Router,Server,527.32,7.0,0.0,Bronze
2023_T0001789,P4,Hardware,Slow,Router,Server,4463.72,41.0,1.0,Bronze
2023_T0002734,P3,Hardware,Slow,Router,Network,1104.47,27.0,0.0,Gold
2023_T0006112,P4,Hardware,Crash,Firewall,Network,2577.98,23.0,0.0,Gold
2023_T0006232,P1,Network,Access,Server,Server,852.58,52.0,1.0,Bronze
2023_T0002650,P2,Network,Failure,Firewall,Network,403.38,59.0,0.0,Gold
2023_T0001440,P4,Network,Slow,Firewall,Server,3054.6,36.0,1.0,Silver
2023_T0001667,P4,Network,Slow,Switch,Server,4581.9,36.0,1.0,Bronze
2023_T0002414,P4,Hardware,Crash,Firewall,Server,2667.48,13.0,0.0,Gold
2023_T0005115,P1,Network,Failure,Server,Network,398.8,18.0,0.0,Silver
2023_T0006849,P4,Network,Failure,Switch,Network,3345.15,42.0,1.0,Gold
2023_T0003664,P1,Hardware,Crash,Switch,Server,412.75,31.0,0.0,Silver
2023_T0004981,P1,Hardware,Failure,Firewall,Server,188.42,15.0,0.0,Gold
2023_T0002860,P1,Hardware,Failure,Server,Network,244.88,5.0,1.0,Gold
2023_T0002505,P1,Network,Failure,Router,Server,646.63,24.0,0.0,Bronze
2023_T0005176,P1,Hardware,Slow,Firewall,Server,747.27,34.0,1.0,Bronze
2023_T0004170,P2,Hardware,Failure,Router,Network,441.3,55.0,0.0,Gold
2023_T0002148,P1,Hardware,Crash,Firewall,Network,257.93,50.0,1.0,Gold
2023_T0006035,P1,Network,Failure,Switch,Network,557.62,35.0,1.0,Silver
2023_T0002940,P2,Network,Access,Router,Network,422.9,8.0,0.0,Gold
2023_T0001204,P2,Hardware,Crash,Server,Server,1718.98,33.0,1.0,Bronze
2023_T0001431,P2,Hardware,Crash,Server,Server,572.98,33.0,1.0,Gold
2023_T0001064,P1,Network,Slow,Server,Server,230.57,57.0,0.0,Gold
2023_T0003219,P2,Network,Failure,Switch,Network,1182.38,42.0,0.0,Bronze
2023_T0003432,P1,Hardware,Crash,Switch,Network,579.45,24.0,0.0,Bronze
2023_T0004710,P3,Network,Crash,Router,Network,1465.18,13.0,1.0,Gold
2023_T0003537,P4,Hardware,Failure,Switch,Server,3367.1,27.0,0.0,Bronze
2023_T0006453,P3,Hardware,Slow,Firewall,Network,2068.72,23.0,0.0,Bronze
2023_T0006119,P1,Network,Access,Router,Server,630.85,6.0,0.0,Bronze
2023_T0002360,P2,Hardware,Failure,Server,Server,1662.47,29.0,1.0,Bronze
2023_T0003280,P2,Hardware,Access,Firewall,Network,472.78,49.0,0.0,Gold
2023_T0003001,P1,Hardware,Failure,Firewall,Network,190.6,7.0,0.0,Gold
2023_T0005790,P1,Hardware,Failure,Router,Network,234.23,42.0,0.0,Gold
2023_T0001022,P4,Hardware,Crash,Router,Network,4751.6,55.0,1.0,Bronze
2023_T0005131,P2,Hardware,Slow,Server,Network,470.85,49.0,0.0,Gold
2023_T0006681,P2,Network,Failure,Switch,Network,653.5,14.0,0.0,Silver
2023_T0003885,P1,Network,Crash,Router,Network,193.45,15.0,0.0,Gold
2023_T0005849,P3,Hardware,Crash,Router,Network,1087.8,5.0,0.0,Gold
2023_T0001169,P1,Network,Crash,Firewall,Server,708.88,6.0,0.0,Bronze
2023_T0000609,P4,Network,Crash,Switch,Network,2448.55,7.0,0.0,Silver
2023_T0002726,P4,Network,Access,Server,Network,3432.4,41.0,0.0,Bronze
2023_T0003852,P2,Hardware,Crash,Switch,Network,1685.63,34.0,1.0,Bronze
2023_T0003252,P4,Network,Crash,Firewall,Server,4723.1,60.0,1.0,Bronze
2023_T0002023,P1,Network,Failure,Server,Network,718.48,56.0,0.0,Bronze
2023_T0004715,P2,Network,Access,Server,Server,1297.68,52.0,0.0,Bronze
2023_T0001773,P3,Hardware,Failure,Firewall,Network,1557.05,35.0,1.0,Gold
2023_T0003566,P2,Hardware,Failure,Switch,Network,1334.27,14.0,0.0,Bronze
2023_T0005287,P1,Hardware,Access,Router,Network,497.7,41.0,1.0,Silver
2023_T0004186,P3,Hardware,Slow,Router,Network,2276.48,15.0,0.0,Bronze
2023_T0001433,P4,Hardware,Slow,Server,Server,4657.98,10.0,1.0,Bronze
2023_T0001660,P4,Hardware,Slow,Firewall,Server,4657.98,10.0,1.0,Bronze
2023_T0002709,P2,Network,Failure,Firewall,Network,815.37,59.0,1.0,Silver
2023_T0006093,P3,Hardware,Failure,Server,Server,1382.17,58.0,0.0,Gold
2023_T0002194,P4,Network,Failure,Router,Network,4643.08,35.0,1.0,Bronze
2023_T0003128,P3,Network,Failure,Firewall,Server,1616.2,46.0,1.0,Silver
2023_T0001915,P2,Hardware,Failure,Firewall,Server,345.93,17.0,0.0,Gold
2023_T0005812,P1,Network,Failure,Firewall,Network,287.68,40.0,1.0,Gold
2023_T0003488,P2,Hardware,Failure,Server,Network,361.3,54.0,0.0,Gold
2023_T0001826,P4,Hardware,Access,Router,Network,3277.27,30.0,1.0,Silver
2023_T0004559,P2,Hardware,Failure,Router,Server,415.9,27.0,0.0,Gold
2023_T0002364,P1,Hardware,Access,Router,Server,214.1,22.0,0.0,Gold
2023_T0005495,P4,Network,Crash,Switch,Network,2889.43,49.0,1.0,Silver
2023_T0001998,P3,Hardware,Crash,Firewall,Network,3048.1,34.0,1.0,Bronze
2023_T0001029,P2,Network,Failure,Firewall,Network,545.02,11.0,1.0,Gold
2023_T0001256,P2,Network,Failure,Switch,Network,1635.05,11.0,1.0,Bronze
2023_T0004199,P4,Network,Crash,Server,Network,2931.92,54.0,1.0,Gold
2023_T0001914,P2,Hardware,Access,Router,Network,388.55,28.0,0.0,Gold
2023_T0005664,P4,Hardware,Failure,Router,Network,2131.05,15.0,0.0,Gold
2023_T0006257,P3,Network,Slow,Firewall,Network,1658.65,60.0,1.0,Gold
2023_T0003305,P1,Hardware,Crash,Firewall,Network,440.72,26.0,0.0,Silver
2023_T0000183,P2,Network,Access,Firewall,Network,457.4,58.0,0.0,Gold
2023_T0000799,P2,Network,Slow,Router,Server,391.05,10.0,0.0,Gold
2023_T0001026,P2,Network,Slow,Router,Server,391.05,10.0,0.0,Gold
2023_T0004575,P3,Network,Failure,Router,Server,1094.72,12.0,0.0,Gold
2023_T0003163,P2,Network,Slow,Router,Network,598.7,48.0,0.0,Silver
2023_T0000978,P2,Hardware,Crash,Firewall,Network,1720.75,49.0,1.0,Bronze
2023_T0001205,P2,Hardware,Crash,Server,Network,1720.75,49.0,1.0,Bronze
2023_T0004776,P2,Hardware,Slow,Server,Network,1497.4,19.0,1.0,Bronze
2023_T0004539,P1,Hardware,Access,Switch,Network,200.33,52.0,0.0,Gold
2023_T0005428,P2,Network,Failure,Server,Network,1473.2,7.0,1.0,Bronze
2023_T0004499,P2,Network,Failure,Firewall,Network,1247.97,20.0,0.0,Bronze
2023_T0003207,P1,Hardware,Crash,Server,Server,653.02,41.0,0.0,Bronze
2023_T0000174,P4,Hardware,Slow,Firewall,Network,3486.75,11.0,0.0,Bronze
2023_T0000556,P4,Network,Failure,Firewall,Network,3522.57,29.0,0.0,Bronze
2023_T0002103,P3,Hardware,Failure,Server,Network,1332.15,49.0,0.0,Silver
2023_T0003409,P4,Hardware,Slow,Firewall,Network,2716.98,20.0,0.0,Gold
2023_T0006539,P3,Network,Access,Switch,Network,1097.55,42.0,0.0,Gold
2023_T0005894,P1,Network,Crash,Switch,Network,779.05,48.0,1.0,Bronze
2023_T0005564,P4,Network,Access,Firewall,Network,3097.32,54.0,0.0,Bronze
2023_T0006756,P3,Network,Failure,Firewall,Server,2596.83,23.0,0.0,Bronze
2023_T0005796,P1,Network,Failure,Firewall,Server,533.38,39.0,1.0,Silver
2023_T0005085,P4,Network,Failure,Router,Server,4669.73,44.0,1.0,Bronze
2023_T0004588,P1,Network,Access,Firewall,Network,687.83,52.0,0.0,Bronze
2023_T0005264,P3,Hardware,Access,Firewall,Network,1064.03,40.0,0.0,Gold
2023_T0006682,P4,Hardware,Failure,Router,Network,3433.28,5.0,1.0,Gold
2023_T0003243,P3,Network,Slow,Firewall,Network,1557.03,51.0,1.0,Gold
2023_T0005459,P1,Hardware,Crash,Server,Network,599.43,50.0,0.0,Bronze
2023_T0005441,P1,Network,Slow,Firewall,Network,176.23,32.0,0.0,Gold
2023_T0001499,P2,Hardware,Crash,Firewall,Server,488.13,26.0,1.0,Gold
2023_T0001726,P2,Hardware,Crash,Firewall,Server,732.22,26.0,1.0,Silver
2023_T0003529,P4,Network,Crash,Switch,Server,3714.72,22.0,0.0,Bronze
2023_T0004879,P3,Hardware,Access,Firewall,Server,2246.47,40.0,0.0,Bronze
2023_T0006625,P3,Network,Crash,Switch,Server,2324.77,47.0,0.0,Bronze
2023_T0000614,P3,Network,Slow,Switch,Network,2142.18,46.0,0.0,Bronze
2023_T0000692,P4,Hardware,Crash,Firewall,Network,4445.12,34.0,1.0,Bronze
2023_T0002652,P2,Network,Access,Server,Server,559.15,31.0,1.0,Gold
2023_T0003446,P2,Network,Failure,Router,Network,490.63,22.0,1.0,Gold
2023_T0003813,P4,Network,Crash,Switch,Server,3513.08,30.0,0.0,Bronze
2023_T0002169,P3,Network,Slow,Firewall,Server,1147.78,55.0,,Silver
2023_T0002085,P3,Hardware,Slow,Firewall,Server,1051.92,49.0,0.0,Silver
2023_T0000713,P3,Hardware,Crash,Server,Network,1090.57,40.0,0.0,Silver
2023_T0002111,P1,Network,Failure,Switch,Network,227.38,10.0,0.0,Gold
2023_T0000538,P4,Hardware,Access,Switch,Server,3280.77,23.0,1.0,Gold
2023_T0000765,P4,Hardware,Access,Switch,Server,4921.15,23.0,1.0,Bronze
2023_T0003473,P2,Network,Crash,Firewall,Network,431.3,48.0,0.0,Gold
2023_T0006908,P2,Hardware,Slow,Switch,Network,807.35,16.0,1.0,Silver
2023_T0003023,P1,Hardware,Failure,Router,Server,263.47,33.0,1.0,Gold
2023_T0000213,P1,Network,Slow,Server,Network,843.67,31.0,1.0,Bronze
2023_T0002071,P2,Hardware,Crash,Server,Server,531.27,8.0,1.0,Gold
2023_T0005008,P4,Hardware,Crash,Firewall,Server,4810.33,53.0,1.0,Bronze
2023_T0003299,P1,Hardware,Access,Firewall,Network,687.75,6.0,0.0,Bronze
2023_T0005283,P2,Network,Slow,Switch,Network,358.35,52.0,0.0,Gold
2023_T0004093,P4,Hardware,Slow,Switch,Network,4049.77,27.0,0.0,Bronze
2023_T0003318,P3,Network,Access,Switch,Network,1642.08,23.0,1.0,Gold
2023_T0000311,P2,Hardware,Slow,Server,Network,464.02,40.0,0.0,Gold
2023_T0000113,P4,Network,Crash,Firewall,Network,3241.17,53.0,0.0,Bronze
2023_T0005821,P4,Network,Failure,Server,Server,2412.38,24.0,0.0,Gold
2023_T0004872,P2,Hardware,Failure,Server,Network,346.45,23.0,0.0,Gold
2023_T0006795,P1,Network,Slow,Firewall,Network,570.87,14.0,0.0,Bronze
2023_T0000066,P2,Hardware,Access,Firewall,Server,1584.9,23.0,1.0,Bronze
2023_T0000293,P2,Hardware,Access,Switch,Server,792.45,23.0,1.0,Silver
2023_T0002899,P3,Hardware,Access,Switch,Network,1486.63,23.0,1.0,Silver
2023_T0000221,P1,Network,Failure,Firewall,Server,604.72,39.0,0.0,Bronze
2023_T0004939,P3,Hardware,Slow,Server,Server,2953.22,45.0,1.0,Bronze
2023_T0006918,P4,Network,Access,Firewall,Network,2246.45,58.0,0.0,Gold
2023_T0005142,P3,Hardware,Crash,Router,Network,1253.32,16.0,0.0,Gold
2023_T0002744,P2,Network,Failure,Router,Network,822.62,22.0,1.0,Silver
2023_T0003378,P2,Hardware,Crash,Switch,Network,1584.45,5.0,1.0,Bronze
2023_T0000278,P1,Hardware,Access,Router,Network,507.47,28.0,0.0,Bronze
2023_T0005463,P2,Hardware,Failure,Router,Network,1479.92,8.0,1.0,Bronze
2023_T0005627,P3,Network,Slow,Switch,Network,2913.77,31.0,1.0,Bronze
2023_T0000891,P1,Hardware,Slow,Firewall,Network,534.1,51.0,1.0,Silver
2023_T0001118,P1,Hardware,Slow,Firewall,Network,801.15,51.0,1.0,Bronze
2023_T0004931,P1,Network,Crash,Firewall,Server,278.3,25.0,1.0,Gold
2023_T0004406,P4,Hardware,Access,Firewall,Network,3820.17,52.0,0.0,Bronze
2023_T0005711,P2,Network,Crash,Server,Network,412.23,47.0,0.0,Gold
2023_T0002642,P1,Hardware,Crash,Router,Network,375.8,55.0,0.0,Silver
2023_T0006798,P4,Network,Crash,Server,Network,2501.62,51.0,0.0,Gold
2023_T0005673,P2,Network,Crash,Router,Network,585.28,59.0,0.0,Silver
2023_T0006858,P2,Hardware,Slow,Switch,Network,395.9,29.0,0.0,Gold
2023_T0002419,P4,Network,Crash,Switch,Server,3285.62,29.0,1.0,Gold
2023_T0005741,P3,Network,Slow,Firewall,Server,1180.12,40.0,0.0,Gold
2023_T0000318,P1,Network,Failure,Router,Network,269.0,54.0,1.0,Gold
2023_T0000545,P1,Network,Failure,Server,Network,269.0,54.0,1.0,Gold
2023_T0005187,P1,Network,Crash,Router,Network,251.3,7.0,1.0,Gold
2023_T0006895,P2,Network,Failure,Server,Server,861.43,56.0,1.0,Silver
2023_T0003916,P1,Network,Failure,Server,Network,663.72,50.0,0.0,Bronze
2023_T0005153,P4,Network,Failure,Firewall,Network,3122.0,25.0,0.0,Bronze
2023_T0004516,P4,Hardware,Access,Firewall,Network,2446.83,32.0,0.0,Gold
2023_T0005390,P1,Hardware,Crash,Firewall,Network,785.05,49.0,1.0,Bronze
2023_T0000157,P3,Network,Crash,Firewall,Network,2368.63,18.0,0.0,Bronze
2023_T0004030,P1,Network,Slow,Router,Network,565.38,38.0,0.0,Bronze
2023_T0003653,P1,Network,Slow,Firewall,Network,229.33,9.0,0.0,Gold
2023_T0004828,P3,Network,Access,Server,Server,2723.45,17.0,0.0,Bronze
2023_T0004789,P4,Hardware,Slow,Router,Network,3988.02,44.0,0.0,Bronze
2023_T0000096,P3,Hardware,Crash,Switch,Server,2663.42,41.0,0.0,Bronze
2023_T0003423,P4,Network,Crash,Switch,Network,2357.78,50.0,0.0,Silver
2023_T0000911,P2,Network,Crash,Router,Network,1482.73,17.0,1.0,Bronze
2023_T0006907,P3,Network,Access,Server,Server,1082.23,43.0,0.0,Gold
2023_T0000723,P1,Hardware,Slow,Firewall,Network,182.48,13.0,0.0,Gold
2023_T0003271,P1,Network,Crash,Firewall,Server,520.52,17.0,0.0,Bronze
2023_T0003968,P4,Network,Slow,Switch,Network,3105.8,14.0,0.0,Bronze
2023_T0004842,P3,Network,Failure,Switch,Network,2163.18,26.0,0.0,Bronze
2023_T0006824,P2,Network,Slow,Router,Server,483.93,48.0,1.0,Gold
2023_T0005175,P1,Network,Access,Firewall,Server,431.97,11.0,0.0,Silver
2023_T0006246,P2,Hardware,Failure,Router,Network,532.6,30.0,1.0,Gold
2023_T0005610,P3,Hardware,Access,Router,Network,2464.87,14.0,0.0,Bronze
2023_T0003208,P1,Hardware,Slow,Router,Network,679.35,44.0,0.0,Bronze
2023_T0001865,P3,Network,Crash,Switch,Network,1135.45,22.0,0.0,Silver
2023_T0005695,P2,Hardware,Access,Firewall,Network,510.55,10.0,1.0,Gold
2023_T0006497,P2,Hardware,Slow,Switch,Network,602.48,9.0,0.0,Silver
2023_T0004782,P4,Network,Crash,Firewall,Server,4200.13,26.0,0.0,Bronze
2023_T0001984,P1,Network,Slow,Firewall,Server,266.75,26.0,1.0,Gold
2023_T0002799,P1,Network,Slow,Router,Network,500.9,54.0,1.0,Silver
2023_T0004822,P3,Hardware,Access,Router,Network,1704.83,25.0,1.0,Gold
2023_T0005638,P4,Network,Slow,Router,Network,3665.8,51.0,0.0,Bronze
2023_T0006847,P4,Network,Access,Router,Network,2644.52,52.0,0.0,Gold
2023_T0005293,P2,Network,Slow,Router,Network,418.92,37.0,0.0,Gold
2023_T0001132,P2,Network,Crash,Server,Network,1378.6,19.0,0.0,Bronze
2023_T0003670,P3,Network,Failure,Server,Network,1560.57,15.0,1.0,Gold
2023_T0006163,P2,Hardware,Failure,Router,Server,1644.4,5.0,1.0,Bronze
2023_T0006159,P2,Hardware,Slow,Router,Server,566.18,12.0,1.0,Gold
2023_T0003066,P3,Hardware,Failure,Firewall,Server,1142.02,37.0,0.0,Silver
2023_T0006922,P1,Hardware,Failure,Firewall,Network,233.83,41.0,0.0,Gold
2023_T0004682,P2,Network,Access,Firewall,Server,1444.38,37.0,1.0,Bronze
2023_T0002501,P2,Hardware,Access,Router,Network,1167.57,25.0,0.0,Bronze
2023_T0002340,P2,Hardware,Slow,Server,Network,810.1,23.0,1.0,Silver
2023_T0003837,P1,Hardware,Slow,Firewall,Network,694.2,6.0,0.0,Bronze
2023_T0006338,P1,Network,Crash,Router,Server,780.45,41.0,1.0,Bronze
2023_T0006418,P2,Network,Slow,Server,Server,440.68,30.0,0.0,Gold
2023_T0004702,P2,Hardware,Crash,Router,Network,1525.67,11.0,1.0,Bronze
2023_T0006946,P4,Hardware,Failure,Router,Server,3749.95,33.0,0.0,Bronze
2023_T0006460,P3,Network,Slow,Firewall,Network,1204.87,35.0,0.0,Gold
2023_T0004459,P2,Hardware,Failure,Firewall,Server,1212.73,14.0,0.0,Bronze
2023_T0004579,P2,Hardware,Access,Server,Network,337.65,40.0,0.0,Gold
2023_T0006353,P1,Hardware,Crash,Switch,Network,863.82,29.0,1.0,Bronze
2023_T0004402,P3,Hardware,Failure,Firewall,Network,3017.07,57.0,1.0,Bronze
2023_T0003385,P1,Hardware,Access,Router,Network,339.75,22.0,0.0,Silver
2023_T0004690,P2,Hardware,Crash,Router,Server,547.62,59.0,0.0,Silver
2023_T0004195,P2,Hardware,Crash,Router,Network,522.17,49.0,1.0,Gold
2023_T0001081,P2,Network,Crash,Router,Network,1690.93,35.0,1.0,Bronze
2023_T0001287,P1,Hardware,Access,Firewall,Network,366.25,7.0,0.0,Silver
2023_T0000415,P2,Network,Access,Switch,Network,1317.63,25.0,0.0,Bronze
2023_T0002648,P2,Network,Crash,Server,Network,515.23,43.0,1.0,Gold
2023_T0002896,P4,Network,Access,Switch,Network,3476.53,26.0,0.0,Bronze
2023_T0005694,P2,Network,Failure,Firewall,Network,735.92,19.0,1.0,Silver
2023_T0004006,P4,Hardware,Access,Server,Server,3868.35,17.0,0.0,Bronze
2023_T0003897,P4,Hardware,Slow,Switch,Network,2847.1,27.0,0.0,Gold
2023_T0005737,P1,Network,Crash,Router,Network,789.38,46.0,1.0,Bronze
2023_T0004891,P2,Network,Failure,Switch,Network,380.45,19.0,0.0,Gold
2023_T0000525,P3,Network,Access,Router,Server,1712.17,36.0,1.0,Silver
2023_T0005230,P3,Hardware,Failure,Server,Network,3075.52,44.0,1.0,Bronze
2023_T0003917,P2,Hardware,Slow,Switch,Network,752.3,20.0,1.0,Silver
2023_T0001464,P3,Network,Crash,Firewall,Server,2800.07,31.0,0.0,Bronze
2023_T0001691,P3,Network,Crash,Firewall,Server,2800.07,31.0,0.0,Bronze
2023_T0001474,P3,Network,Crash,Firewall,Server,1342.75,34.0,0.0,Gold
2023_T0001121,P2,Hardware,Crash,Router,Server,412.63,47.0,0.0,Gold
2023_T0006706,P3,Network,Slow,Firewall,Network,2487.17,28.0,0.0,Bronze
2023_T0003435,P1,Network,Access,Server,Server,763.47,47.0,1.0,Bronze
2023_T0001272,P3,Hardware,Crash,Firewall,Network,3120.92,43.0,1.0,Bronze
2023_T0004876,P3,Network,Access,Server,Network,1343.65,13.0,0.0,Gold
2023_T0005943,P2,Hardware,Slow,Firewall,Server,1168.6,39.0,0.0,Bronze
2023_T0003834,P1,Network,Access,Server,Server,542.87,48.0,1.0,Silver
2023_T0006637,P2,Hardware,Failure,Router,Network,548.67,59.0,0.0,Silver
2023_T0002964,P3,Network,Failure,Router,Network,1400.23,40.0,0.0,Gold
2023_T0005062,P4,Hardware,Access,Firewall,Server,2673.38,20.0,0.0,Silver
2023_T0005040,P1,Hardware,Failure,Firewall,Network,389.38,15.0,0.0,Silver
2023_T0002679,P3,Hardware,Slow,Router,Network,2957.33,31.0,1.0,Bronze
2023_T0004002,P4,Hardware,Access,Server,Network,2812.25,24.0,0.0,Silver
2023_T0004150,P1,Network,Slow,Firewall,Network,441.33,44.0,0.0,Silver
2023_T0006680,P4,Network,Crash,Firewall,Network,3314.52,35.0,1.0,Gold
2023_T0005574,P3,Network,Access,Switch,Server,1314.57,30.0,0.0,Silver
2023_T0000583,P2,Network,Crash,Switch,Network,528.0,55.0,1.0,Gold
2023_T0005772,P4,Network,Crash,Firewall,Network,,35.0,0.0,Silver
2023_T0000970,P1,Network,Access,Switch,Network,608.7,29.0,0.0,Bronze
2023_T0004630,P4,Hardware,Failure,Server,Network,3073.8,46.0,1.0,Silver
2023_T0004831,P1,Hardware,Crash,Router,Server,523.72,14.0,0.0,Bronze
2023_T0004745,P4,Hardware,Access,Firewall,Network,2120.92,53.0,0.0,Silver
2023_T0006932,P3,Hardware,Failure,Server,Server,1594.48,58.0,1.0,Silver
2023_T0006462,P2,Hardware,Failure,Firewall,Network,379.25,24.0,0.0,Gold
2023_T0001744,P3,Hardware,Slow,Firewall,Network,2942.12,9.0,1.0,Bronze
2023_T0002109,P2,Hardware,Slow,Switch,Server,349.45,9.0,0.0,Gold
2023_T0002506,P3,Network,Failure,Firewall,Server,2026.92,18.0,0.0,Bronze
2023_T0005829,P2,Network,Crash,Switch,Network,578.25,10.0,0.0,Silver
2023_T0001765,P1,Network,Crash,Firewall,Server,243.98,8.0,1.0,Gold
2023_T0005924,P1,Hardware,Access,Switch,Network,263.17,10.0,1.0,Gold
2023_T0005804,P2,Network,Slow,Router,Network,1040.27,47.0,0.0,Bronze
2023_T0000264,P3,Hardware,Crash,Router,Network,2610.87,54.0,0.0,Bronze
2023_T0002516,P3,Network,Access,Router,Server,2370.33,60.0,0.0,Bronze
2023_T0006719,P4,Hardware,Slow,Firewall,Network,2019.52,53.0,0.0,Gold
2023_T0005949,P4,Network,Access,Switch,Server,3185.58,13.0,1.0,Gold
2023_T0006202,P3,Network,Slow,Server,Network,1704.38,49.0,1.0,Gold
2023_T0002563,P1,Network,Slow,Firewall,Server,215.63,47.0,0.0,Gold
2023_T0004448,P2,Hardware,Failure,Router,Network,534.68,53.0,0.0,Silver
2023_T0004388,P3,Network,Failure,Firewall,Network,2408.67,34.0,0.0,Bronze
2023_T0003960,P3,Network,Failure,Router,Network,1428.17,27.0,0.0,Silver
2023_T0004273,P2,Hardware,Slow,Router,Server,1381.45,24.0,0.0,Bronze
2023_T0000700,P2,Network,Access,Server,Server,831.63,56.0,1.0,Silver
2023_T0001071,P1,Network,Slow,Firewall,Network,405.62,37.0,0.0,Silver
2023_T0000602,P1,Hardware,Crash,Router,Network,268.43,7.0,1.0,Gold
2023_T0000829,P1,Hardware,Crash,Switch,Network,268.43,7.0,1.0,Gold
2023_T0002433,P1,Hardware,Failure,Firewall,Server,538.5,21.0,0.0,Bronze
2023_T0003400,P2,Network,Failure,Router,Server,434.92,7.0,0.0,Gold
2023_T0002223,P3,Network,Access,Firewall,Server,1627.17,52.0,1.0,Silver
2023_T0003340,P1,Hardware,Access,Switch,Server,478.87,12.0,0.0,Silver
2023_T0002751,P1,Network,Crash,Server,Network,693.68,39.0,0.0,Bronze
2023_T0005700,P1,Network,Access,Router,Network,342.75,11.0,0.0,Silver
2023_T0001197,P1,Network,Slow,Server,Network,644.87,6.0,0.0,Bronze
2023_T0004016,P3,Network,Crash,Router,Network,1329.77,9.0,0.0,Gold
2023_T0000154,P1,Network,Crash,Server,Server,177.83,10.0,0.0,Gold
2023_T0005050,P4,Hardware,Slow,Router,Server,2683.72,33.0,0.0,Silver
2023_T0002919,P2,Hardware,Access,Firewall,Network,1689.38,6.0,1.0,Bronze
2023_T0001946,P3,Network,Failure,Router,Network,2521.52,55.0,0.0,Bronze
2023_T0004531,P1,Network,Crash,Switch,Network,462.18,7.0,0.0,Silver
